Movie ID,Primary Title,Movie Length,Genres,Average Rating,Num of Votes,Primary Name,Position,id,release_date,movie,production_budget,domestic_gross,worldwide_gross
tt0433035,Real Steel,127.0,"Action,Drama,Family",7.1,283534,John Gatins,writer,31,"Oct 7, 2011",Real Steel,"$110,000,000","$85,463,309","$263,880,341"
tt3640424,Allied,124.0,"Action,Drama,Romance",7.1,125741,Brad Pitt,actor,47,"Nov 23, 2016",Allied,"$106,000,000","$40,098,064","$119,266,661"
tt3721936,American Honey,163.0,"Adventure,Drama,Romance",7.0,31663,Andrea Arnold,director,15,"Sep 30, 2016",American Honey,"$3,500,000","$663,247","$2,611,750"
tt1446714,Prometheus,124.0,"Adventure,Mystery,Sci-Fi",7.0,538720,Charlize Theron,actress,75,"Jun 8, 2012",Prometheus,"$125,000,000","$126,477,084","$402,448,265"
tt0816711,World War Z,116.0,"Action,Adventure,Horror",7.0,553751,Brad Pitt,actor,69,"Jun 21, 2013",World War Z,"$190,000,000","$202,359,711","$531,514,650"
tt1092026,Paul,104.0,"Adventure,Comedy,Sci-Fi",7.0,220567,Lawrence Sher,cinematographer,58,"Mar 18, 2011",Paul,"$40,000,000","$37,412,945","$101,162,106"
tt1647668,Million Dollar Arm,124.0,"Biography,Drama,Sport",7.0,41008,Alan Arkin,actor,17,"May 16, 2014",Million Dollar Arm,"$25,000,000","$36,447,959","$39,217,912"
tt1355644,Passengers,116.0,"Drama,Romance,Sci-Fi",7.0,311083,Laurence Fishburne,actor,28,"Dec 21, 2016",Passengers,"$110,000,000","$100,014,699","$302,239,672"
tt1483013,Oblivion,124.0,"Action,Adventure,Sci-Fi",7.0,453966,Tom Cruise,actor,93,"Apr 19, 2013",Oblivion,"$120,000,000","$89,107,235","$287,916,633"
tt0800369,Thor,115.0,"Action,Adventure,Fantasy",7.0,683264,Kenneth Branagh,director,70,"May 6, 2011",Thor,"$150,000,000","$181,030,624","$449,326,618"
tt2024469,Non-Stop,106.0,"Action,Mystery,Thriller",7.0,234717,Julianne Moore,actress,2,"Feb 28, 2014",Non-Stop,"$50,000,000","$91,742,160","$222,383,055"
tt1259528,Den of Thieves,140.0,"Action,Crime,Drama",7.0,69648,Mark Canton,producer,3,"Jan 19, 2018",Den of Thieves,"$30,000,000","$44,947,622","$80,131,391"
tt2704998,Game Night,100.0,"Action,Comedy,Crime",7.0,163279,Jason Bateman,actor,94,"Feb 23, 2018",Game Night,"$37,000,000","$69,179,066","$117,378,084"
tt1228705,Iron Man 2,124.0,"Action,Adventure,Sci-Fi",7.0,657690,Don Cheadle,actor,15,"May 7, 2010",Iron Man 2,"$170,000,000","$312,433,331","$621,156,389"
tt2544766,Admiral,151.0,"Action,Adventure,Biography",7.0,7978,Roel Reiné,director,7,"Dec 31, 2008",Admiral,"$20,000,000",$0,"$38,585,047"
tt0369610,Jurassic World,124.0,"Action,Adventure,Sci-Fi",7.0,539338,Michael Crichton,writer,34,"Jun 12, 2015",Jurassic World,"$215,000,000","$652,270,625","$1,648,854,864"
tt1563738,One Day,107.0,"Drama,Romance",7.0,128094,Anne Hathaway,actress,84,"Aug 19, 2011",One Day,"$15,000,000","$13,843,771","$59,168,692"
tt3881784,Stronger,119.0,"Biography,Drama",7.0,33464,Miranda Richardson,actress,90,"Sep 22, 2017",Stronger,"$30,000,000","$4,211,129","$8,786,752"
tt2283362,Jumanji: Welcome to the Jungle,119.0,"Action,Adventure,Comedy",7.0,242735,Scott Rosenberg,writer,38,"Dec 20, 2017",Jumanji: Welcome to the Jungle,"$90,000,000","$404,508,916","$964,496,193"
tt3778644,Solo: A Star Wars Story,135.0,"Action,Adventure,Fantasy",7.0,226243,Ron Howard,director,12,"May 25, 2018",Solo: A Star Wars Story,"$275,000,000","$213,767,512","$393,151,347"
tt5439796,Logan Lucky,118.0,"Comedy,Crime,Drama",7.0,105966,Steven Soderbergh,director,21,"Aug 18, 2017",Logan Lucky,"$29,000,000","$27,778,642","$44,264,271"
tt0948470,The Amazing Spider-Man,136.0,"Action,Adventure,Sci-Fi",7.0,525632,Steve Ditko,writer,31,"Jul 3, 2012",The Amazing Spider-Man,"$220,000,000","$262,030,663","$757,890,267"
tt3104988,Crazy Rich Asians,120.0,"Comedy,Romance",7.0,96617,Michelle Yeoh,actress,38,"Aug 15, 2018",Crazy Rich Asians,"$30,000,000","$174,532,921","$238,099,711"
tt2937898,A Most Violent Year,125.0,"Crime,Drama,Thriller",7.0,60165,Alessandro Nivola,actor,68,"Dec 31, 2014",A Most Violent Year,"$20,000,000","$5,749,134","$8,846,875"
tt4971344,The Sisters Brothers,122.0,"Adventure,Comedy,Crime",7.0,32135,John C. Reilly,actor,82,"Sep 21, 2018",The Sisters Brothers,"$38,000,000","$3,143,056","$13,143,056"
tt1403177,Hesher,106.0,"Comedy,Crime,Drama",7.0,48483,Natalie Portman,actress,54,"May 13, 2011",Hesher,"$7,000,000","$382,946","$382,946"
tt3385516,X-Men: Apocalypse,144.0,"Action,Adventure,Sci-Fi",7.0,356556,Bryan Singer,director,93,"May 27, 2016",X-Men: Apocalypse,"$178,000,000","$155,442,489","$542,537,546"
tt4669986,Loving,123.0,"Biography,Drama,Romance",7.0,28079,Colin Firth,producer,92,"Nov 4, 2016",Loving,"$9,000,000","$7,710,234","$12,898,064"
tt1615160,The Foreigner,113.0,"Action,Thriller",7.0,81288,Jackie Chan,actor,81,"Oct 13, 2017",The Foreigner,"$35,000,000","$34,393,507","$140,783,360"
tt2294449,22 Jump Street,112.0,"Action,Comedy,Crime",7.0,319504,Ice Cube,actor,85,"Jun 13, 2014",22 Jump Street,"$50,000,000","$191,719,337","$331,333,876"
tt1723121,We're the Millers,110.0,"Comedy,Crime",7.0,371759,Jennifer Aniston,actress,90,"Aug 7, 2013",We're the Millers,"$37,000,000","$150,394,119","$267,816,276"
tt1183923,Welcome to the Rileys,110.0,Drama,7.0,22210,James Gandolfini,actor,12,"Oct 29, 2010",Welcome to the Rileys,"$10,000,000","$152,857","$355,919"
tt1216491,Kill the Messenger,112.0,"Biography,Crime,Drama",7.0,41231,Robert Patrick,actor,51,"Oct 10, 2014",Kill the Messenger,"$5,000,000","$2,450,846","$6,656,705"
tt1650062,Super 8,112.0,"Mystery,Sci-Fi,Thriller",7.0,320575,Steven Spielberg,producer,93,"Jun 10, 2011",Super 8,"$50,000,000","$127,004,179","$257,972,745"
tt4218572,Widows,129.0,"Crime,Drama,Thriller",7.0,61615,Hans Zimmer,composer,50,"Nov 16, 2018",Widows,"$40,000,000","$42,402,632","$73,866,088"
tt1126590,Big Eyes,106.0,"Biography,Crime,Drama",7.0,77447,Tim Burton,director,23,"Dec 25, 2014",Big Eyes,"$10,000,000","$14,482,031","$27,317,872"
tt4154664,Captain Marvel,123.0,"Action,Adventure,Sci-Fi",7.0,296225,Samuel L. Jackson,actor,96,"Mar 8, 2019",Captain Marvel,"$175,000,000","$426,525,952","$1,123,061,550"
tt5688932,Sorry to Bother You,111.0,"Comedy,Fantasy,Sci-Fi",7.0,40290,Forest Whitaker,producer,54,"Jul 6, 2018",Sorry to Bother You,"$3,200,000","$17,493,096","$18,285,560"
tt0842926,The Kids Are All Right,106.0,"Comedy,Drama,Romance",7.0,120656,Julianne Moore,actress,87,"Jul 9, 2010",The Kids Are All Right,"$4,000,000","$20,811,365","$36,275,469"
tt3569230,Legend,132.0,"Biography,Crime,Drama",7.0,138947,Brian Helgeland,director,63,"Apr 18, 1986",Legend,"$25,000,000","$15,502,112","$23,506,237"
tt3569230,Legend,132.0,"Biography,Crime,Drama",7.0,138947,Brian Helgeland,director,10,"Nov 20, 2015",Legend,"$25,000,000","$1,872,994","$42,425,450"
tt1213663,The World's End,109.0,"Action,Comedy,Sci-Fi",7.0,235308,Tim Bevan,producer,76,"Aug 23, 2013",The World's End,"$20,000,000","$26,004,851","$47,508,505"
tt1355631,The Infiltrator,127.0,"Biography,Crime,Drama",7.0,61547,John Leguizamo,actor,32,"Jul 13, 2016",The Infiltrator,"$47,500,000","$15,436,808","$20,718,104"
tt1630036,Courageous,129.0,Drama,7.0,17586,Darian Corley,production_designer,87,"Sep 30, 2011",Courageous,"$2,000,000","$34,522,221","$35,185,884"
tt1673697,The Sapphires,103.0,"Biography,Comedy,Drama",7.0,12143,Rosemary Blight,producer,3,"Mar 22, 2013",The Sapphires,"$9,000,000","$2,450,867","$20,395,040"
tt0790724,Jack Reacher,130.0,"Action,Crime,Thriller",7.0,284547,Tom Cruise,actor,68,"Dec 21, 2012",Jack Reacher,"$60,000,000","$80,070,736","$217,370,736"
tt1772288,Danny Collins,106.0,"Biography,Comedy,Drama",7.0,27435,Al Pacino,actor,59,"Mar 20, 2015",Danny Collins,"$10,000,000","$5,637,066","$8,465,845"
tt1591095,Insidious,103.0,"Horror,Mystery,Thriller",6.9,254197,Lin Shaye,actress,63,"Apr 1, 2011",Insidious,"$1,500,000","$54,009,150","$99,870,886"
tt1967545,Labor Day,111.0,"Drama,Romance",6.9,39242,Kate Winslet,actress,19,"Jan 31, 2014",Labor Day,"$18,000,000","$13,371,528","$14,189,810"
tt5028340,Mary Poppins Returns,130.0,"Comedy,Family,Fantasy",6.9,52103,Marc Shaiman,composer,45,"Dec 19, 2018",Mary Poppins Returns,"$130,000,000","$171,958,438","$341,528,518"
tt1067583,Water for Elephants,120.0,"Drama,Romance",6.9,105812,Reese Witherspoon,actress,63,"Apr 22, 2011",Water for Elephants,"$38,000,000","$58,709,717","$116,809,717"
tt1661199,Cinderella,105.0,"Drama,Family,Fantasy",6.9,142792,Kenneth Branagh,director,13,"Mar 13, 2015",Cinderella,"$95,000,000","$201,151,353","$534,551,353"
tt1661199,Cinderella,105.0,"Drama,Family,Fantasy",6.9,142792,Kenneth Branagh,director,76,"Feb 15, 1950",Cinderella,"$2,900,000","$85,000,000","$263,591,415"
tt2798920,Annihilation,115.0,"Adventure,Drama,Horror",6.9,228664,Natalie Portman,actress,32,"Feb 23, 2018",Annihilation,"$55,000,000","$32,732,301","$43,070,915"
tt2473602,Get on Up,139.0,"Biography,Drama,Music",6.9,19024,Dan Aykroyd,actor,35,"Aug 1, 2014",Get on Up,"$30,000,000","$30,569,935","$33,339,868"
tt2006295,The 33,127.0,"Biography,Drama,History",6.9,32263,Antonio Banderas,actor,78,"Nov 13, 2015",The 33,"$25,000,000","$12,227,722","$28,400,715"
tt2032557,The Reluctant Fundamentalist,130.0,"Drama,Thriller",6.9,12511,Liev Schreiber,actor,42,"Apr 26, 2013",The Reluctant Fundamentalist,"$15,000,000","$528,731","$528,731"
tt1124037,Free State of Jones,139.0,"Action,Biography,Drama",6.9,45135,Matthew McConaughey,actor,81,"Jun 24, 2016",Free State of Jones,"$50,000,000","$20,810,036","$23,237,252"
tt1521197,Anonymous,130.0,"Drama,Thriller",6.9,37932,Roland Emmerich,director,90,"Oct 28, 2011",Anonymous,"$27,500,000","$4,463,292","$15,815,509"
tt4701182,Bumblebee,114.0,"Action,Adventure,Sci-Fi",6.9,94155,Michael Bay,producer,62,"Dec 21, 2018",Bumblebee,"$102,000,000","$127,195,589","$465,195,589"
tt3172532,The Diary of a Teenage Girl,102.0,"Comedy,Drama,Romance",6.9,27003,Alexander Skarsgård,actor,35,"Aug 7, 2015",The Diary of a Teenage Girl,"$2,000,000","$1,477,002","$2,279,959"
tt1037705,The Book of Eli,118.0,"Action,Adventure,Drama",6.9,271307,Gary Oldman,actor,64,"Jan 15, 2010",The Book of Eli,"$80,000,000","$94,835,059","$158,750,817"
tt2994190,Camp X-Ray,117.0,"Drama,War",6.9,36700,Gina Kwon,producer,92,"Oct 17, 2014",Camp X-Ray,"$1,000,000","$9,837","$101,053"
tt2382396,Joe,117.0,"Crime,Drama",6.9,42825,Nicolas Cage,actor,30,"Apr 11, 2014",Joe,"$4,000,000","$373,375","$373,375"
tt3235888,It Follows,100.0,"Horror,Mystery",6.9,182839,Rebecca Green,producer,94,"Mar 13, 2015",It Follows,"$2,000,000","$14,674,077","$23,250,755"
tt5968394,Captive State,109.0,"Sci-Fi,Thriller",6.9,28780,John Goodman,actor,97,"Mar 15, 2019",Captive State,"$25,000,000","$5,958,315","$8,993,300"
tt1981115,Thor: The Dark World,112.0,"Action,Adventure,Fantasy",6.9,540996,Natalie Portman,actress,66,"Nov 8, 2013",Thor: The Dark World,"$150,000,000","$206,362,140","$644,602,516"
tt7040874,A Simple Favor,117.0,"Comedy,Crime,Drama",6.9,83338,John Schwartzman,cinematographer,24,"Sep 14, 2018",A Simple Favor,"$20,000,000","$53,548,586","$97,628,717"
tt1226753,The Debt,113.0,"Drama,Thriller",6.9,61046,Helen Mirren,actress,65,"Aug 31, 2011",The Debt,"$20,000,000","$31,177,548","$46,604,054"
tt1401152,Unknown,113.0,"Action,Mystery,Thriller",6.9,235167,Liam Neeson,actor,21,"Feb 18, 2011",Unknown,"$40,000,000","$63,686,397","$136,123,083"
tt1401152,Unknown,113.0,"Action,Mystery,Thriller",6.9,235167,Liam Neeson,actor,84,"Nov 3, 2006",Unknown,"$3,700,000","$26,403","$3,355,048"
tt1564349,Dolphin Tale,113.0,"Drama,Family",6.9,20746,Morgan Freeman,actor,93,"Sep 23, 2011",Dolphin Tale,"$37,000,000","$72,286,779","$96,068,724"
tt3125324,Beyond the Lights,116.0,"Drama,Music,Romance",6.9,14122,Minnie Driver,actress,16,"Nov 14, 2014",Beyond the Lights,"$7,000,000","$14,618,727","$14,618,727"
tt1441326,Martha Marcy May Marlene,102.0,"Drama,Mystery,Thriller",6.9,45873,Sarah Paulson,actress,42,"Oct 21, 2011",Martha Marcy May Marlene,"$1,000,000","$2,981,038","$5,438,911"
tt1529572,Trust,106.0,"Crime,Drama,Thriller",6.9,39422,Catherine Keener,actress,43,"Apr 1, 2011",Trust,"$4,000,000","$120,016","$120,016"
tt0458339,Captain America: The First Avenger,124.0,"Action,Adventure,Sci-Fi",6.9,668137,Samuel L. Jackson,actor,10,"Jul 22, 2011",Captain America: The First Avenger,"$140,000,000","$176,654,505","$370,569,776"
tt1355683,Black Mass,123.0,"Biography,Crime,Drama",6.9,155847,Johnny Depp,actor,59,"Sep 18, 2015",Black Mass,"$53,000,000","$62,575,678","$98,837,872"
tt0968264,The Conspirator,122.0,"Crime,Drama,History",6.9,26416,Kevin Kline,actor,80,"Apr 15, 2011",The Conspirator,"$25,000,000","$11,538,204","$15,907,411"
tt1491044,The Iceman,106.0,"Biography,Crime,Drama",6.9,65571,Winona Ryder,actress,81,"May 3, 2013",The Iceman,"$10,000,000","$1,930,282","$3,623,609"
tt4669788,On the Basis of Sex,120.0,"Biography,Drama",6.9,12083,Mimi Leder,director,81,"Dec 25, 2018",On the Basis of Sex,"$20,000,000","$24,622,687","$38,073,377"
tt1390411,In the Heart of the Sea,122.0,"Action,Adventure,Biography",6.9,108628,Ron Howard,director,1,"Dec 11, 2015",In the Heart of the Sea,"$100,000,000","$25,020,758","$89,693,309"
tt0803096,Warcraft,123.0,"Action,Adventure,Fantasy",6.9,225557,Ben Foster,actor,46,"Jun 10, 2016",Warcraft,"$160,000,000","$47,225,655","$425,522,281"
tt3077214,Suffragette,106.0,"Biography,Drama,History",6.9,34306,Helena Bonham Carter,actress,16,"Oct 23, 2015",Suffragette,"$14,000,000","$4,702,420","$34,044,909"
tt2404435,The Magnificent Seven,132.0,"Action,Adventure,Western",6.9,168514,Akira Kurosawa,writer,55,"Sep 23, 2016",The Magnificent Seven,"$90,000,000","$93,432,655","$162,525,156"
tt1924429,Trance,101.0,"Crime,Drama,Mystery",6.9,104951,Danny Boyle,director,71,"Apr 5, 2013",Trance,"$16,000,000","$2,322,593","$22,594,052"
tt1924429,Trance,101.0,"Crime,Drama,Mystery",6.9,104951,Danny Boyle,director,31,"Dec 31, 2012",Trance,"$950,000",$0,$0
tt1637725,Ted,106.0,"Comedy,Fantasy",6.9,538367,Mark Wahlberg,actor,84,"Jun 29, 2012",Ted,"$50,000,000","$218,665,740","$556,016,627"
tt1663662,Pacific Rim,131.0,"Action,Adventure,Sci-Fi",6.9,443667,Charlie Day,actor,72,"Jul 12, 2013",Pacific Rim,"$190,000,000","$101,802,906","$411,002,906"
tt1601913,The Grey,117.0,"Action,Adventure,Drama",6.8,228798,Dermot Mulroney,actor,95,"Jan 27, 2012",The Grey,"$25,000,000","$51,580,136","$81,249,176"
tt0429493,The A-Team,117.0,"Action,Adventure,Thriller",6.8,235256,Liam Neeson,actor,32,"Jun 11, 2010",The A-Team,"$110,000,000","$77,222,099","$177,241,171"
tt1620935,Bleed for This,117.0,"Biography,Drama,Sport",6.8,21946,Aaron Eckhart,actor,65,"Nov 18, 2016",Bleed for This,"$16,000,000","$5,083,906","$6,603,926"
tt1972571,A Most Wanted Man,122.0,"Crime,Drama,Thriller",6.8,67914,Philip Seymour Hoffman,actor,76,"Jul 25, 2014",A Most Wanted Man,"$15,000,000","$17,237,855","$36,068,890"
tt0977855,Fair Game,108.0,"Biography,Drama,Thriller",6.8,43862,Sean Penn,actor,90,"Nov 3, 1995",Fair Game,"$50,000,000","$11,497,497","$26,097,497"
tt2083383,Trouble with the Curve,111.0,"Drama,Sport",6.8,56129,Clint Eastwood,actor,18,"Sep 21, 2012",Trouble with the Curve,"$60,000,000","$35,763,137","$47,818,913"
tt3504048,Housebound,107.0,"Comedy,Horror,Mystery",6.8,29757,Simon Riera,cinematographer,7,"Oct 17, 2014",Housebound,"$1,500,000",$0,"$236,863"
tt1606389,The Vow,104.0,"Drama,Romance",6.8,173629,Sam Neill,actor,42,"Feb 10, 2012",The Vow,"$30,000,000","$125,014,030","$197,618,160"
tt2223990,Draft Day,110.0,"Drama,Sport",6.8,48812,Kevin Costner,actor,36,"Apr 11, 2014",Draft Day,"$25,000,000","$28,842,237","$29,847,480"
tt2771372,Veronica Mars,107.0,"Crime,Drama,Mystery",6.8,46751,Kristen Bell,actress,63,"Mar 14, 2014",Veronica Mars,"$6,000,000","$3,322,127","$3,485,383"
tt2025690,The Finest Hours,117.0,"Action,Drama,History",6.8,55981,Casey Affleck,actor,36,"Jan 29, 2016",The Finest Hours,"$70,000,000","$27,569,558","$49,252,761"
tt2379713,Spectre,148.0,"Action,Adventure,Thriller",6.8,352504,Ralph Fiennes,actor,10,"Nov 6, 2015",Spectre,"$300,000,000","$200,074,175","$879,620,923"
tt4136084,Florence Foster Jenkins,111.0,"Biography,Comedy,Drama",6.8,44970,Hugh Grant,actor,22,"Aug 12, 2016",Florence Foster Jenkins,"$29,000,000","$27,383,770","$56,000,339"
tt1742044,Jersey Boys,134.0,"Biography,Drama,Music",6.8,30410,Clint Eastwood,director,43,"Jun 20, 2014",Jersey Boys,"$40,000,000","$47,047,013","$65,282,732"
tt1922777,Sinister,110.0,"Horror,Mystery,Thriller",6.8,198345,Ethan Hawke,actor,69,"Oct 12, 2012",Sinister,"$3,000,000","$48,086,903","$87,727,807"
tt3369806,Max,111.0,"Adventure,Drama,Family",6.8,23976,Thomas Haden Church,actor,36,"Jun 26, 2015",Max,"$20,000,000","$42,656,255","$43,658,157"
tt1790864,The Maze Runner,113.0,"Action,Mystery,Sci-Fi",6.8,387038,Thomas Brodie-Sangster,actor,60,"Sep 19, 2014",The Maze Runner,"$34,000,000","$102,427,862","$348,319,861"
tt0947810,Green Zone,115.0,"Action,Drama,Thriller",6.8,122132,Matt Damon,actor,98,"Mar 12, 2010",Green Zone,"$100,000,000","$35,497,337","$97,523,020"
tt4649466,Kingsman: The Golden Circle,141.0,"Action,Adventure,Comedy",6.8,230797,Colin Firth,actor,54,"Sep 22, 2017",Kingsman: The Golden Circle,"$104,000,000","$100,234,838","$408,803,696"
tt2473794,Mr. Turner,150.0,"Biography,Drama,History",6.8,22661,Timothy Spall,actor,18,"Dec 19, 2014",Mr. Turner,"$14,000,000","$3,958,546","$25,187,026"
tt3606752,Cars 3,102.0,"Adventure,Animation,Comedy",6.8,59408,Owen Wilson,actor,5,"Jun 16, 2017",Cars 3,"$175,000,000","$152,901,115","$383,541,369"
tt6823368,Glass,129.0,"Drama,Sci-Fi,Thriller",6.8,133793,Samuel L. Jackson,actor,100,"Jan 18, 2019",Glass,"$20,000,000","$111,035,005","$245,303,505"
tt1869716,The East,116.0,"Adventure,Drama,Thriller",6.8,46804,Ridley Scott,producer,99,"May 31, 2013",The East,"$6,500,000","$2,274,649","$3,027,956"
tt2176013,Jab Tak Hai Jaan,176.0,"Drama,Romance",6.8,48364,A.R. Rahman,composer,64,"Nov 13, 2012",Jab Tak Hai Jaan,"$9,200,000","$3,047,539","$5,806,666"
tt1034415,Suspiria,152.0,"Fantasy,Horror,Mystery",6.8,37360,Dario Argento,writer,81,"Oct 26, 2018",Suspiria,"$20,000,000","$2,483,472","$7,034,615"
tt1206543,Out of the Furnace,116.0,"Crime,Drama,Thriller",6.8,99037,Leonardo DiCaprio,producer,41,"Dec 4, 2013",Out of the Furnace,"$22,000,000","$11,330,849","$15,434,375"
tt1409024,Men in Black 3,106.0,"Action,Adventure,Comedy",6.8,309879,Tommy Lee Jones,actor,35,"May 25, 2012",Men in Black 3,"$215,000,000","$179,020,854","$654,213,485"
tt1599348,Safe House,115.0,"Action,Adventure,Crime",6.8,192655,Denzel Washington,actor,99,"Feb 10, 2012",Safe House,"$85,000,000","$126,181,630","$208,542,162"
tt1972591,King Arthur: Legend of the Sword,126.0,"Action,Adventure,Drama",6.8,169054,Jude Law,actor,11,"May 12, 2017",King Arthur: Legend of the Sword,"$175,000,000","$39,175,066","$139,630,336"
tt0478304,The Tree of Life,139.0,"Drama,Fantasy",6.8,156266,Brad Pitt,actor,24,"May 27, 2011",The Tree of Life,"$35,000,000","$13,305,665","$61,721,826"
tt0993842,Hanna,111.0,"Action,Drama,Thriller",6.8,179178,Cate Blanchett,actress,14,"Apr 8, 2011",Hanna,"$30,000,000","$40,259,119","$65,343,694"
tt1586752,Machine Gun Preacher,129.0,"Action,Biography,Crime",6.8,60074,Kathy Baker,actress,99,"Sep 23, 2011",Machine Gun Preacher,"$30,000,000","$538,690","$3,721,988"
tt1355630,If I Stay,107.0,"Drama,Fantasy,Music",6.8,107625,Shauna Cross,writer,73,"Aug 22, 2014",If I Stay,"$11,000,000","$50,474,843","$78,356,170"
tt2425486,Gloria,110.0,"Comedy,Drama,Romance",6.8,7640,Sebastián Lelio,director,91,"Jan 22, 1999",Gloria,"$30,000,000","$4,167,493","$4,967,493"
tt1823672,Chappie,120.0,"Action,Crime,Drama",6.8,213733,Sigourney Weaver,actress,11,"Mar 6, 2015",Chappie,"$49,000,000","$31,569,268","$105,002,056"
tt1478338,Bridesmaids,125.0,"Comedy,Romance",6.8,249501,Michael Andrews,composer,85,"May 13, 2011",Bridesmaids,"$32,500,000","$169,211,718","$289,632,023"
tt1781922,No Escape,103.0,"Action,Thriller",6.8,70222,Pierce Brosnan,actor,74,"Aug 26, 2015",No Escape,"$5,000,000","$27,288,872","$42,844,516"
tt1619029,Jackie,100.0,"Biography,Drama,History",6.7,66008,Natalie Portman,actress,87,"Dec 2, 2016",Jackie,"$9,000,000","$13,960,394","$36,588,512"
tt2400463,The Invitation,100.0,"Drama,Horror,Mystery",6.7,70213,Phil Hay,writer,74,"Apr 8, 2016",The Invitation,"$1,000,000","$231,738","$354,836"
tt6288250,Patti Cake$,109.0,"Drama,Music",6.7,8581,Chris Columbus,producer,56,"Aug 18, 2017",Patti Cake$,"$1,000,000","$800,148","$1,471,090"
tt1430132,The Wolverine,126.0,"Action,Adventure,Sci-Fi",6.7,401286,Marco Beltrami,composer,8,"Jul 26, 2013",The Wolverine,"$115,000,000","$132,556,852","$416,456,852"
tt1987680,The Upside,126.0,"Comedy,Drama",6.7,24169,Nicole Kidman,actress,85,"Jan 11, 2019",The Upside,"$37,500,000","$108,235,497","$119,024,536"
tt2083355,The Best Man Holiday,123.0,"Comedy,Drama",6.7,13967,Malcolm D. Lee,director,73,"Nov 15, 2013",The Best Man Holiday,"$17,000,000","$70,525,195","$72,835,710"
tt2870708,Wish I Was Here,106.0,"Comedy,Drama",6.7,34907,Lawrence Sher,cinematographer,61,"Jul 18, 2014",Wish I Was Here,"$6,000,000","$3,591,299","$6,591,365"
tt1270797,Venom,112.0,"Action,Sci-Fi,Thriller",6.7,275406,Scott Rosenberg,writer,3,"Oct 5, 2018",Venom,"$116,000,000","$213,511,408","$853,628,605"
tt1270797,Venom,112.0,"Action,Sci-Fi,Thriller",6.7,275406,Scott Rosenberg,writer,14,"Sep 16, 2005",Venom,"$25,000,000","$881,745","$881,745"
tt0884732,The Wedding Ringer,101.0,Comedy,6.7,66893,Kaley Cuoco,actress,73,"Jan 16, 2015",The Wedding Ringer,"$23,000,000","$64,460,211","$80,171,596"
tt1386588,The Other Guys,107.0,"Action,Comedy,Crime",6.7,221664,Mark Wahlberg,actor,74,"Aug 6, 2010",The Other Guys,"$100,000,000","$119,219,978","$170,936,470"
tt1726669,Killer Joe,102.0,"Crime,Drama,Thriller",6.7,67842,Matthew McConaughey,actor,90,"Jul 27, 2012",Killer Joe,"$10,000,000","$1,291,645","$4,659,110"
tt3766354,The Equalizer 2,121.0,"Action,Crime,Thriller",6.7,97963,Denzel Washington,actor,21,"Jul 20, 2018",The Equalizer 2,"$77,000,000","$102,084,362","$190,453,132"
tt4622512,Battle of the Sexes,121.0,"Biography,Comedy,Drama",6.7,43245,Danny Boyle,producer,76,"Sep 22, 2017",Battle of the Sexes,"$25,000,000","$12,638,526","$18,445,379"
tt1194173,The Bourne Legacy,135.0,"Action,Adventure,Thriller",6.7,268678,Scott Glenn,actor,76,"Aug 10, 2012",The Bourne Legacy,"$125,000,000","$113,203,870","$280,355,920"
tt1272878,2 Guns,109.0,"Action,Comedy,Crime",6.7,182025,Bill Paxton,actor,39,"Aug 2, 2013",2 Guns,"$61,000,000","$75,612,460","$132,493,015"
tt1307068,Seeking a Friend for the End of the World,101.0,"Adventure,Comedy,Drama",6.7,102047,Melanie Lynskey,actress,48,"Jun 22, 2012",Seeking a Friend for the End of the World,"$10,000,000","$7,078,738","$11,766,959"
tt3741700,Godzilla: King of the Monsters,132.0,"Action,Adventure,Fantasy",6.7,36479,Kyle Chandler,actor,25,"May 31, 2019",Godzilla: King of the Monsters,"$170,000,000","$85,576,941","$299,276,941"
tt3722070,The Lady in the Van,104.0,"Biography,Comedy,Drama",6.7,23105,Jim Broadbent,actor,47,"Jan 15, 2016",The Lady in the Van,"$6,000,000","$10,021,175","$42,320,503"
tt1637688,In Time,109.0,"Action,Crime,Drama",6.7,346077,Justin Timberlake,actor,74,"Oct 28, 2011",In Time,"$35,000,000","$37,553,932","$165,103,952"
tt1605630,American Reunion,113.0,Comedy,6.7,192250,Jason Biggs,actor,26,"Apr 6, 2012",American Reunion,"$50,000,000","$56,758,835","$236,799,211"
tt4103724,Forever My Girl,108.0,"Drama,Music,Romance",6.7,10316,Travis Tritt,actor,98,"Jan 19, 2018",Forever My Girl,"$3,500,000","$16,376,066","$16,376,066"
tt4645330,Denial,109.0,"Biography,Drama",6.7,16593,Timothy Spall,actor,66,"Sep 30, 2016",Denial,"$10,000,000","$4,073,448","$9,263,940"
tt1702439,Safe Haven,115.0,"Drama,Romance,Thriller",6.7,97055,Lasse Hallström,director,41,"Feb 14, 2013",Safe Haven,"$28,000,000","$71,399,120","$94,050,951"
tt1840309,Divergent,139.0,"Action,Adventure,Mystery",6.7,399703,Kate Winslet,actress,95,"Mar 21, 2014",Divergent,"$85,000,000","$150,947,895","$276,014,965"
tt3411444,Ferdinand,108.0,"Adventure,Animation,Comedy",6.7,40229,Robert L. Baird,writer,14,"Dec 15, 2017",Ferdinand,"$111,000,000","$84,410,380","$289,847,930"
